id,sentence
q2_3_4_page_296-0008,"Ngoài ra còn có lúa tục gọi là lúa can xa, ưa nước mặn, có lẽ đồng loại mà khác tên."
q2_3_4_page_296-0009,"Lúa héo trắng: tảo bạch đạo, thân lúa thấp bông lúa dày, hạt thóc hơi dài, gạo trắng, cơm mềm tháng 5 cấy, tháng 8 chín."
q2_3_4_page_296-0010,"Lại có một loại tục gọi lúa hẻo rằng, hạt thóc có vin, gạo đỏ, cơm rắn, tháng 11 cấy, tháng 3 chín, ưa ruộng trũng, các tỉnh đều có, nhưng lúa tổng Bái Ân Quảng Trị là tốt nhất."
q2_3_4_page_296-0011,"Lúa cánh: hương canh đạo, thân lúa cao và cứng, bông lúa dài mà thưa, hạt thóc và gạo đều trắng, cơm mềm ma thơm, tháng 5 cấy, tháng 11 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_296-0012,"Lúa ba trăng: Tam nguyệt đạo, có tên nữa là lúa thai, thân lúa thấp, bông lúa ngắn, hạt thóc hơi tròn, hạt gạo hơi đồ, cơm mềm, tháng 5 cấy, tháng 8 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_296-0013,"Theo Vdn dai loại ngữ của Lê Quý Đôn, thì giống lúa này trồng ở Nghệ An, vì từ lúc cấy đến lúc chín chỉ có ba tháng nên gọi tên thế."
q2_3_4_page_296-0014,"Lúa bát ngoạt: bát nguyệt đạo, thân lúa thấp bông lúa đài, hạt thóc to, gạo trắng, cơm mềm, tháng 5 cấy, tháng 8 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_296-0015,"Lúa trắng: bạch đạo, thân lúa cao mà cứng, lá to hạt sai, hạt théc tròn mà mỏng vỏ, gạo rất trắng cơm mềm déo, tháng 5 cấy, tháng 9 chin, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_297-0001,"Lúa lăng hồng lăng đạo, thân cao, bông lớn hạt thóc hơi dài, gạo đỏ, nấu cơm trước mềm sau rắn, tháng 5 cấy, tháng 7-8 chín, ưa ruộng cao; từ Quảng Trị trở vào Nam đều có."
q2_3_4_page_297-0002,"Giống lúa nầy vỏ dầy, gạo ít, chỉ vì chín sớm nên người ta thích trồng."
q2_3_4_page_297-0003,"Lia dung: phù dung đạo, thân cứng, gié dài hạt thóc hơi vàng, gạo trắng, cơm mềm, tháng 5 cấy tháng 11 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_298-0001,"Lúa chày chày: văn đạo, có 2 loại đỏ và trắng, loại trắng bông ngắn, hạt thóc dày; loại đỏ, gié dài, hạt thóc thưa, cơm đỏ, tháng 5 cấy, tháng 12 chín, ưa ruộng khô."
q2_3_4_page_298-0002,"Từ Quảng Nam trở vào Nam, cấy nhiều giống lúa này."
q2_3_4_page_298-0003,"Lúa đen: ô tiên đạo, thân mềm, bông dày, hạt thóc hơi tròn, hạt gạo nhỏ mà dày, sắc trắng, cơm mềm, tháng 5 cấy, tháng 10 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_298-0004,"Các thứ lúa ở trên, nhà nông đều tuỳ theo thổ nghi mà cấy."
q2_3_4_page_298-0005,"Ngoài ra tục còn gọi lúa thốc, lúa vàng, lúa trĩ, lúa nhự, lúa cú hiên, lúa viện, chủng loại còn nhiều, không sao chép hết được."
q2_3_4_page_298-0006,"Xét: Gia Định thông chí của Trịnh Hòa Đức, có các thứ lúa tạo, lúa sá, lúa móng tay, lúa mô cải, lúa kha đông, lúa kha de, lúa tráng nhất, lúa chàng cô, v v."
q2_3_4_page_298-0007,"Các thứ lúa này thì lúa tạo là nhất, thứ đến là lúa kha de."
q2_3_4_page_298-0008,"Lại xét Vân đài loại ngữ của Lê Quý Đôn thì các thứ lúa có tên gọi rất nhiều, xin phụ lục sau đây Lúa sài đường thân mềm yếu, hạt lúa đổ mà dài và nhọn, vỏ dày, gạo trắng mà dẻo."
q2_3_4_page_298-0009,"Lúa bổ lộ: thân cứng, hạt thóc trắng, hơi tròn, vỏ mỏng, gạo lần sắc đỏ và trắng, cơm rắn."
q2_3_4_page_299-0001,"Lúa đá: cũng như lúa bồ lộ, rất dễ trồng, không kỳ đất xấu tốt, thân lúa cao lớn và thẳng, bông lúa chia thành vài ba chạc, chín muộn, gạo trắng, nhiều nhựa dính và mềm, hợp giã bột."
q2_3_4_page_299-0002,"Lúa chiêm di: mạ chậm sinh, thân mềm, nên cấy thay đổi ruộng, tính không sợ nước, bị ngâm hàng tháng vẫn trổ bông như thường, cơm rất mềm dẻo."
q2_3_4_page_299-0003,"Lúa chiêm dự: lá to, bông thưa, ưa ruộng nhiều màu, thóc đỏ, gạo trắng, cơm mềm."
q2_3_4_page_299-0004,"Lúa chiêm vàng: thân cao, lá to, gió mưa không đổ, bông lúa hơi to, ưa ruộng nhiều màu, hạt thóc đỏ, gạo không trắng lắm, cơm rắn."
q2_3_4_page_299-0005,"Lúa chiêm bầu: rất dễ trồng nên cấy thưa, ưa ruộng có thủy triều, hạt thóc và gạo vừa to vừa đỏ, cơm rất rắn."
q2_3_4_page_299-0006,"Lúa chiêm hom: có ba loại: một loại hạt thóc nhỏ và dài, sắc đỏ, có râu; một loại sắc lỡn lợt, không có râu, nhiều lông nhỏ; một loại hạt thóc to, sắc đỏ, có râu, rất ưa ruộng lầy."
q2_3_4_page_299-0007,"Ba loại lúa này gạo đều trắng, rất nhiều nhựa, không giã làm bột được, nấu cơm cũng lâu chính."
q2_3_4_page_299-0008,"Tám loài lúa trên, đều hợp vụ hạ."
q2_3_4_page_299-0009,"Lúa tám xoan: thân cao, bông dài và mềm, hạt thóc thưa mà nhỏ, hơi dài, sắc vàng, gạo rất trắng, vị thơm ngon."
q2_3_4_page_300-0001,"Lúa thông: có tên nữa là thảo trĩ, một tên là ô canh, thân nhỏ và yếu, hay đổ."
q2_3_4_page_300-0002,"Có hai loại, một loại hạt thóc lớn, sắc vàng, gạo trắng; một loại hạt thóc lớn, sắc trắng, gạo rất đỏ."
q2_3_4_page_300-0003,"Lúa bầu trĩ: hạt thóc có điểm sắc trắng, cơm mềm hợp giã bột."
q2_3_4_page_300-0004,"Lúa cổ tày: tên nữa là chạu sành, lại tên nữa là trĩ muộn."
q2_3_4_page_300-0005,"Ưa ruộng không cao không trũng, rò lúa nhỏ và thấp, bông hơi cứng."
q2_3_4_page_300-0006,"Có hai loại: một loại sai hạt, hạt gạo nhỏ và đỏ, tục gọi hoa khế, cơm mềm vị nhạt; một loại hạt thóc nhỏ, sắc trắng, không được sai hạt, cơm rắn, vị lại nhạt lắm."
q2_3_4_page_300-0007,"Lúa bát lùn: thân lúa thấp, hạt thóc nhỏ, gạo trắng, cơm ngon, để lâu vẫn mềm."
q2_3_4_page_300-0008,"Lúa bát lại: có tên nữa là tám quảng, thân lúa cao, hạt thóc mịn và giẹp, sắc vàng, gạo không trắng lắm."
q2_3_4_page_300-0009,"Lúa bát sinh: có tên nữa là tháp mạ, một thân đẻ ra bốn năm thân, hạt thóc sắc vàng, bên cạnh hơi đen, gạo trắng."
q2_3_4_page_300-0010,"Lúa bát râu: hạt thóc có râu vàng, dài chừng một tấc, gạo trắng."
q2_3_4_page_300-0011,"Lúa cánh: thân lúa dày, hạt lúa to mà giẹp, chín sớm, gạo trắng, vị thơm, lúc lúa đang thì con giá, đi qua ruộng cách 5-6 bước, cũng ngửi thấy thơm."
q2_3_4_page_301-0001,"Lúa hiên: thân cao, bông dài, có hai loại: loại chín muộn thì gạo trắng, vị thơm và mềm; loại chín sớm thì gạo đỏ, cơm rắn lắm."
q2_3_4_page_301-0002,"Lúa nghệ: có tên nữa là lúa hiên nghệ, thân lúa cao, bông lúa lớn, hạt sai, sắc đỏ, gạo hơi vàng, cơm dẻo."
q2_3_4_page_301-0003,"Lúa di: ưa ruộng cao, nhiều màu; thân lúa thẳng, bông lúa dày, hạt sai, thóc nhỏ và giẹp, gạo trắng, thổi cơm đấu gạo này có thể bằng 5 đấu gạo khác."
q2_3_4_page_301-0004,Lúa sóc: cũng giống lúa sài đường.
q2_3_4_page_301-0005,"Lúa dự: thân lúa ngắn, bông lúa dài, thóc nhỏ, gạo trắng và thơm, hợp giã bột."
q2_3_4_page_301-0006,"Lúa dự hom: hạt thóc nhỏ, có lông, gạo rất trắng, vị thơm nồng, hơi có chất độc, đàn bà để ăn bị tắc mạch sữa."
q2_3_4_page_301-0007,"Lúa mềm: hạt thóc tròn và to, có râu, vỏ nhấn, gạo trắng, vị thơm như gạo nếp, hợp giã bột."
q2_3_4_page_301-0008,"Lúa trī nước: rồ lúa cao và cứng, ưa ruộng thấp, chín muộn, thóc và gạo đều đỏ, cơm hơi rắn."
q2_3_4_page_301-0009,"Lúa câu: thân ngắn, bông nhỏ, gạo rất đỏ, ưa ruộng cao, từ lúc cấy đến lúc chín chỉ 40 ngày, cơm rắn."
q2_3_4_page_302-0001,"Lúa bát trâu: thân lúa cứng, thóc vừa vàng vừa đen, gạo trắng, cơm rắn."
q2_3_4_page_302-0002,"Lúa ếch: cấy về mùa hè hay mùa thu, cấy sớm cấy muộn đều được, tháng 4 cấy, tháng 7 gặt, hạt thóc dài mà trắng, hạt gạo hơi nhỏ, nấu cơm vị đăm no lâu."
q2_3_4_page_302-0003,"Lúa mộ sản xuất ở Thái Nguyên, ưa ruộng đồi, thân lúa to, hạt thóc nhỏ, gạo đỏ, khi trồng, tỉa hạt như tỉa ngô."
q2_3_4_page_302-0004,Hai mươi mốt thứ lúa kể trên: hợp mùa thu.
q2_3_4_page_302-0005,"Xét Tu tri lục của Nguyễn Công Tiệp, chép về số hạt thóc, thì thóc ở Thừa Thiên mỗi năm là 79.500 hạt."
q2_3_4_page_302-0006,"Thóc ở Nam Kỳ mỗi thăng 72.246 hạt, thóc ở Bắc Kỳ mỗi thăng 56.323 hạt."
q2_3_4_page_302-0007,"Loại lúa nếp: theo Bản thảo, thì có nhựa đính gọi là nhu (nếp) cũng gọi là đồ, có thể dùng để cất rượu, thổi xôi, nấu chè và rang cốm."
q2_3_4_page_302-0008,"Năm Minh Mệnh đúc cửu đỉnh, khắc hình tượng vào Nhân đỉnh."
q2_3_4_page_302-0009,"Nếp voi: cự nhu (tên do vua Minh Mệnh mới đổi): thân lúa cao, bông thưa, hạt thóc tròn và lớn, được nhiều gạo, sắc trắng, cơm mềm, tháng 10 cấy, tháng 3 tháng 4 chín, ưa ruộng trũng."
q2_3_4_page_302-0010,"Thứ nếp này bắt đầu sản xuất ở Nghệ An, nay các tỉnh đều có - Vân đài loại ngữ của Lê Quý Đôn chép ""Tượng nhu"" tức lúa này."
q2_3_4_page_303-0001,"Nếp cau: viên nhu, thân lúa cao, bông lúa day hạt thóc dài và lớn, được rất nhiều gạo, gạo trắng cơm rất dẻo, tháng 10 cấy, tháng 3 chín, ưa ruộng tring."
q2_3_4_page_303-0002,"Thứ lúa này bắt đầu sản xuất ở Nghệ An, nay các tỉnh đều có-Vận đài loại ngữ của Lê Quý Đôn chép là ba tiêu nhu (nếp chuối) tức là lúa này."
q2_3_4_page_303-0003,"Nếp bò: hoàng ngưu nhu, thân lúa cứng, bông lúa day, hạt thóc tròn mà dài, gạo trắng, cơm có nhiều nhựa và dẻo; tháng 10 cấy, tháng 3 chín, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_303-0004,Vân đài loại ngữ của Lê Quý Đôn chép hoàng ngưu chỉ nhu (nếp mỡ bò) tức là lúa nay.
q2_3_4_page_303-0005,"Nếp vdn: văn nhu, thân lúa cao, bông lúa thưa hạt thóc hơi dài mà có vằn, gạo trắng, cơm nhiều nhựa và dẻo, tháng 5 cấy, tháng 10 chín, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_303-0006,"Nếp but: niêm nhu, thân lúa cứng, bông lúa day hạt thóc hơi tròn, mà lớn, sắc lốm đốm vàng và đen gạo trắng, cơm có nhiều nhựa, tháng 11 cấy, tháng 4 chín, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_303-0007,"Nếp kỳ lân: (theo tên chép trong Tap lục), thân lúa cao, bông lúa dài, hạt thóc tròn và lớn, có râu hơi đen, gạo trắng; cơm hơi thơm, tháng 5 cấy, tháng."
q2_3_4_page_303_304-0001,"10chín, ưa ruộng su, cdc tỉnh đều có, gié lúa dày, hạt thóc hơi tron, gạo trắng, cơm thơm ngon, tháng 11 cấy, tháng 2 chín, ưa ruộng sâu các tỉnh đều có."
q2_3_4_page_304-0001,"Nếp cút: am thuần nhu (vâng mệnh chép chữ Hán), thân lúa thấp, bông lúa nhỏ, hạt thóc tròn hơi trắng, gạo đỏ nhợt, tháng 5 cấy, tháng 10 chín, ưa ruộng khô, các tỉnh đều có."
q2_3_4_page_304-0002,"Nếp đa đa: giá cô nhu, thân lúa cao, bông lúa dày, hạt thóc dài, hơi trắng, gạo đỏ, tháng 5 cấy tháng 10 chín, ưa ruộng khô."
q2_3_4_page_304-0003,"Tổng Bái Ân, đạo Quảng Trị cấy nhiều."
q2_3_4_page_304-0004,"Nếp cò: lộ ti nhu, thân lúa cứng, bông lúa dài, hạt thóc gạo trắng, cơm mềm, có nhiều nhựa, tháng 10 cấy tháng 3 năm sau chín, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_304-0005,"Nếp cái: hương cái nhu, thân lúa cứng, lá to hạt hơi dài, thóc hơi tròn mà có vin, gạo trắng, cơm rất thơm và dẻo, tháng 10 cấy, tháng 3 chín, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_304-0006,"Nếp than: ô hương nhu, lại có tên nữa là nếp qua, thân lúa cứng, bông lúa dài, hạt thóc dài mà hơi đen, gạo đỏ, cơm rất thơm mà ít nhựa, tháng 5 cấy, tháng 10 chín, ưa ruộng cao ráo, các tỉnh đều có."
q2_3_4_page_304-0007,"Vân đài loại ngữ của Lê Quý Đôn chép ""Nha Nhu"" (nếp quạ), tức lúa này."
q2_3_4_page_305-0001,"Nếp lụa: bạch nhu, thân lúa to, bông lúa day hạt thóc 16m đốm sắc vàng và đỏ, hạt gạo dai và trắng, cơm mềm nhưng không thơm, tháng 5 cấy tháng 10 chín, ưa ruộng thấp, các tỉnh đều có."
q2_3_4_page_305-0002,"Thứ lúa này bắt đầu cấy ở Thừa Thiên, nên từ Quảng Nam trở vào Nam đều gọi là nếp Huế."
q2_3_4_page_305-0003,"Nếp tây: dương nhu, thân lúa lớn, bông lúa dày hạt thóc tròn và to, vỏ dầy, gao trắng, cơm rất thơm tháng 5 cấy, tháng 8 chín, ưa ruộng sâu."
q2_3_4_page_305-0004,"Thứ lúa này từ Tây Dương đem sang, mới cấy vị rất thơm đến những lần sau hương vị giảm dần."
q2_3_4_page_305-0005,"Nếp sáp: lạp nhu, thân lúa thấp, bông dày, hạt thóc hung hung vàng đỏ, gạo trắng, cơm mềm, tháng 5 cấy, tháng 10 chín, ưa ruộng cao, các tỉnh đều có nhưng lúa tổng Bái Ấn tỉnh Quảng Trị là hơn cả."
q2_3_4_page_305-0006,"Nếp trứng: noãn nhu, thân cao, bông dày, hạt thóc tròn và to, vỏ móng, gạo trắng, cơm thơm ngon tháng 11 cấy, tháng 4 năm sau chín, ưa ruộng sâu các tỉnh đều có."
q2_3_4_page_305-0007,"Nếp chuột: thử nhu, thân cao, bông nhiều, hạt thóc hơi nhỏ, gạo hơi vàng, cơm mềm mà không thơm, tháng 5 cấy, tháng 10 chín, ưa ruộng khô, các tỉnh đều có."
q2_3_4_page_305-0008,"Nếp mây: vân nhu, thân cao, bông to, hạt thóc hơi dai, gạo trắng, cơm nhiều nhựa mà ít thơm, tháng 5 cấy, tháng 10 chín, ưa ruộng cao, các tỉnh đều có."
q2_3_4_page_306-0001,"Nếp măng: mang nhu, thân cứng, bông dài, hạt thóc to, có râu, gạo rất trắng, cơm mềm mà thơm, tháng 5 cấy, tháng 9, tháng 10 gặt, ưa ruộng sâu, các tỉnh đều có."
q2_3_4_page_306-0002,"Mười chín thứ nếp trên, trong phủ hạt và ở các tỉnh, đều tùỳ theo thổ nghi mà cấy."
q2_3_4_page_306-0003,"Ngoài ra còn các thứ tục gọi là nếp lão, nếp na, nếp mông, nếp muối, phẩm loại rất nhiều không thể chép hết."
q2_3_4_page_306-0004,"Xét Gia Định thông chí của Trịnh Hoài Đức chỉ chép có 3 loại là nếp hương bầu, nếp sáp và nếp than mà thôi."
q2_3_4_page_306-0005,"Lại xét Vân đài loại ngữ của Lê Quý Đôn chép tên lúa rất nhiều, vậy phụ lục sau đây để phòng tham khảo."
q2_3_4_page_306-0006,"Nếp quả vải: lệ chi nhu, thân cao, bông lớn, hạt thóc dài, hơi giẹp, như hình quả vải, gạo trắng."
q2_3_4_page_306-0007,"Nếp nàng hai: nhị nương nhu, thân cao mà cứng, bông dài dày sịt, hạt thóc hơi tròn, có râu, gạo trắng."
q2_3_4_page_306-0008,"Nếp măm: đoản đâu nhu, mới trỗ, đồng đồng ra ngoài lá 1-2 tấc, hạt lúa to, thân và bông cũng như lúa nàng hai, cơm cũng mềm và nhiều nhựa."
q2_3_4_page_306-0009,"Nếp quảng: quảng nhu, thân lớn, bông dài, hạt thóc có râu, ngắn tròn mà giẹp, sắc vàng, gạo trắng."
q2_3_4_page_307-0001,"Nếp bổ lộ: bổ lộ nhu, có tên nữa là nếp trần, thân thấp, bông nhỏ, hạt thóc đỏ mà nhọn, gạo hơi trắng, nấu cơm không dẻo lắm."
q2_3_4_page_307-0002,Năm thứ lúa trên đều ưa ruộng sâu.
q2_3_4_page_307-0003,"Nếp sóc: đăng sơn nhu, thân rất cao và cứng, không sợ gió mưa, bông lớn mà nhiều, hạt lúa dài có râu, gạo trắng ưa đồng lầy, cơm hơi mềm."
q2_3_4_page_307-0004,"Nếp bầu hương: hạt thóc tròn và lớn, sắc xanh vàng, gạo trắng mà thơm."
q2_3_4_page_307-0005,"Tháng 8 lúa mới chín, rang qua, rồi giã thành cốm giẹp, ăn sống rất ngon thơm, đem ngào với nước đường hoặc xào lên, đều ngon, người ta thường gói vào lá sen để tặng nhau."
q2_3_4_page_307-0006,"Nếp hoa vàng: hoàng hoa nhu, có một tên nữa là a nhu, thân lớn, hạt nhiều bông cao; hạt thóc giẹp to mà vàng, gạo trắng, cơm mềm."
